contact_n,month_n,duration,emp.var.rate,euribor3m,y_n
1.0,0.8888888888888888,0.11511083994305471,0.33333333333333337,0.16572205849013832,1.0
0.0,0.1111111111111111,0.10961968680089486,1.0,0.9809566991611882,0.0
0.0,0.2222222222222222,0.007524913565182021,1.0,0.9814101110859217,0.0
0.0,0.1111111111111111,0.18690258287573724,1.0,0.9589662208116074,1.0
0.0,0.1111111111111111,0.017693715680292862,1.0,0.9589662208116074,0.0
1.0,0.8888888888888888,0.021964612568639418,0.33333333333333337,0.16572205849013832,0.0
0.0,0.0,0.08582468985153549,0.9375,0.9571525731126729,0.0
1.0,0.5555555555555556,0.013829570876550743,0.6875,0.7902969848107007,0.0
1.0,0.0,0.1293471629042099,0.33333333333333337,0.13965087281795513,1.0
1.0,0.2222222222222222,0.07341875127110026,1.0,0.9811834051235548,0.0
1.0,0.2222222222222222,0.10758592637787269,1.0,0.9825436408977557,0.0
1.0,0.0,0.06040268456375839,0.33333333333333337,0.1466787576513262,0.0
1.0,0.0,0.03233679072605247,0.33333333333333337,0.13965087281795513,0.0
1.0,0.0,0.0968069961358552,0.33333333333333337,0.1586941736567672,0.0
1.0,0.3333333333333333,0.06202969290217613,1.0,0.9825436408977557,0.0
1.0,0.5555555555555556,0.03518405531828351,0.6875,0.7803219224665607,0.0
1.0,0.5555555555555556,0.13727882855399634,0.6875,0.7902969848107007,0.0
0.0,0.1111111111111111,0.1295505389465121,1.0,0.9589662208116074,1.0
1.0,0.2222222222222222,0.04026845637583893,1.0,0.9800498753117208,0.0
0.0,0.0,0.03681106365670125,0.9375,0.9573792790750397,0.0
1.0,0.5555555555555556,0.05287777099857637,0.6875,0.7977782815688053,0.0
0.0,0.0,0.02033760423022168,0.9375,0.9573792790750397,0.0
0.0,0.1111111111111111,0.015659955257270694,1.0,0.9594196327363409,0.0
1.0,0.5555555555555556,0.009965426072808623,0.6875,0.7678530945363864,0.0
1.0,0.2222222222222222,0.006508033353670938,1.0,0.9811834051235548,0.0
0.0,0.1111111111111111,0.0642668293675005,1.0,0.9589662208116074,0.0
1.0,0.0,0.047183241814114305,0.33333333333333337,0.13829063704375427,0.0
0.0,0.0,0.09416310758592637,0.9375,0.9580593969621403,0.0
1.0,0.2222222222222222,0.2924547488305878,1.0,0.9811834051235548,1.0
0.0,0.0,0.4594264795607078,0.9375,0.9580593969621403,0.0
0.0,0.1111111111111111,0.043725849094976614,1.0,0.9805032872364543,0.0
0.0,0.8888888888888888,0.04067520846044336,0.33333333333333337,0.17501700294717748,0.0
1.0,0.8888888888888888,0.04270896888346553,0.33333333333333337,0.17479029698481074,0.0
1.0,0.3333333333333333,0.01993085214561725,1.0,0.9818635230106552,0.0
1.0,0.2222222222222222,0.14683750254220054,1.0,0.9809566991611882,1.0
0.0,0.0,0.024405125076266018,0.9375,0.9573792790750397,0.0
0.0,0.0,0.015049827130364044,0.9375,0.9580593969621403,0.0
0.0,0.6666666666666666,0.047996745983323166,0.08333333333333337,0.01949671276354567,0.0
0.0,0.0,0.12385600976205004,0.9375,0.9571525731126729,0.0
1.0,0.2222222222222222,0.07158836689038031,1.0,0.9814101110859217,0.0
1.0,0.2222222222222222,0.009965426072808623,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.03233679072605247,1.0,0.9818635230106552,0.0
1.0,0.5555555555555556,0.17246288387227984,0.6875,0.7678530945363864,1.0
1.0,0.2222222222222222,0.02603213341468375,0.10416666666666674,0.0992972115166629,0.0
1.0,0.4444444444444444,0.07789302420174904,0.0,0.02493765586034913,1.0
1.0,0.2222222222222222,0.10331502948952613,1.0,0.9811834051235548,1.0
0.0,0.0,0.024201749033963802,0.9375,0.9589662208116074,0.0
0.0,0.0,0.34390888753304866,0.9375,0.9569258671503063,1.0
1.0,0.3333333333333333,0.042912344925767745,0.10416666666666674,0.051008841532532295,0.0
1.0,0.2222222222222222,0.10717917429326826,1.0,0.9811834051235548,0.0
0.0,0.1111111111111111,0.07158836689038031,1.0,0.9809566991611882,0.0
0.0,0.0,0.06752084604433597,0.9375,0.9580593969621403,0.0
1.0,0.3333333333333333,0.04392922513727883,1.0,0.9825436408977557,0.0
1.0,0.2222222222222222,0.033760423022167994,1.0,0.9811834051235548,0.0
0.0,0.0,0.012609314622737441,0.9375,0.9573792790750397,0.0
1.0,0.0,0.08175716900549115,0.33333333333333337,0.1586941736567672,0.0
0.0,0.1111111111111111,0.15110839943054707,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.05877567622534066,1.0,0.9823169349353889,0.0
0.0,0.0,0.0410819605450478,0.9375,0.9580593969621403,0.0
1.0,0.5555555555555556,0.13849908480780965,0.6875,0.7902969848107007,0.0
1.0,0.0,0.0410819605450478,0.33333333333333337,0.15710723192019949,0.0
1.0,0.3333333333333333,0.1393125889770185,1.0,0.9829970528224894,0.0
1.0,0.2222222222222222,0.14704087858450274,1.0,0.9814101110859217,1.0
0.0,0.0,0.03701443969900346,0.9375,0.9576059850374066,0.0
1.0,0.2222222222222222,0.040471832418141146,1.0,0.9809566991611882,0.0
1.0,0.2222222222222222,0.11938173683140126,1.0,0.9807299931988211,0.0
0.0,0.0,0.012609314622737441,0.33333333333333337,0.15393334844706413,0.0
0.0,0.0,0.03233679072605247,0.9375,0.9578326909997734,0.0
1.0,0.5555555555555556,0.0520642668293675,0.0,0.018136476989344813,1.0
0.0,0.0,0.04942037827943869,0.9375,0.9576059850374066,0.0
1.0,0.8888888888888888,0.09416310758592637,0.33333333333333337,0.17479029698481074,0.0
0.0,0.0,0.091925971120602,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.015456579214968477,1.0,0.9816368170482885,0.0
1.0,0.5555555555555556,0.025218629245474886,0.6875,0.7902969848107007,0.0
0.0,0.0,0.09334960341671751,0.9375,0.9569258671503063,0.0
0.0,0.1111111111111111,0.025015253203172667,1.0,0.9594196327363409,0.0
1.0,0.2222222222222222,0.01972747610331503,1.0,0.9814101110859217,0.0
1.0,0.2222222222222222,0.3392312385600977,1.0,0.9811834051235548,1.0
1.0,0.2222222222222222,0.0701647345942648,1.0,0.9825436408977557,0.0
1.0,0.8888888888888888,0.013829570876550743,0.33333333333333337,0.17479029698481074,0.0
1.0,0.2222222222222222,0.050030506406345335,1.0,0.9811834051235548,0.0
0.0,0.5555555555555556,0.006508033353670938,0.6875,0.8063931081387441,0.0
0.0,0.0,0.031726662599145826,0.9375,0.9573792790750397,0.0
0.0,0.0,0.012812690665039659,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.02237136465324385,1.0,0.9814101110859217,0.0
0.0,0.1111111111111111,0.013016066707341876,1.0,0.9805032872364543,0.0
1.0,0.2222222222222222,0.016473459426479563,1.0,0.9811834051235548,0.0
1.0,0.1111111111111111,0.026642261541590405,0.10416666666666674,0.14237134436635684,0.0
0.0,0.1111111111111111,0.06691071791742932,1.0,0.9594196327363409,0.0
1.0,0.5555555555555556,0.0654870856213138,0.6875,0.8063931081387441,0.0
1.0,0.0,0.003050640634533252,0.33333333333333337,0.13965087281795513,0.0
0.0,0.5555555555555556,0.005897905226764287,0.6875,0.7803219224665607,0.0
1.0,0.2222222222222222,0.018710595891803947,1.0,0.9807299931988211,0.0
0.0,0.0,0.03986170429123449,0.9375,0.9578326909997734,0.0
0.0,0.1111111111111111,0.16432784218019117,1.0,0.9805032872364543,1.0
1.0,0.5555555555555556,0.012202562538133009,0.6875,0.7977782815688053,0.0
1.0,0.8888888888888888,0.002033760423022168,0.33333333333333337,0.17479029698481074,0.0
1.0,0.2222222222222222,0.20907057148667887,1.0,0.9809566991611882,0.0
0.0,0.0,0.051250762660158634,0.9375,0.9573792790750397,0.0
1.0,0.5555555555555556,0.06589383770591824,0.6875,0.7902969848107007,0.0
0.0,0.1111111111111111,0.025828757372381536,1.0,0.9823169349353889,0.0
0.0,0.0,0.11653447223917023,0.9375,0.9573792790750397,0.0
0.0,0.0,0.013422818791946308,0.9375,0.9573792790750397,0.0
1.0,0.2222222222222222,0.0008135041692088672,1.0,0.9825436408977557,0.0
1.0,0.0,0.06853772625584706,0.33333333333333337,0.16096123328043532,0.0
1.0,0.8888888888888888,0.02562538133007932,0.33333333333333337,0.17592382679664476,0.0
1.0,0.8888888888888888,0.04860687411022982,0.33333333333333337,0.17592382679664476,0.0
1.0,0.3333333333333333,0.09070571486678869,1.0,0.9816368170482885,0.0
0.0,0.0,0.04677648972950987,0.9375,0.9589662208116074,0.0
1.0,0.8888888888888888,0.052674394956274156,0.33333333333333337,0.17479029698481074,0.0
0.0,0.0,0.06975798250966037,0.9375,0.9571525731126729,0.0
1.0,0.8888888888888888,0.17470002033760423,0.33333333333333337,0.17479029698481074,1.0
0.0,0.0,0.02115110839943055,0.9375,0.9576059850374066,0.0
1.0,0.5555555555555556,0.08236729713239781,0.6875,0.7902969848107007,0.0
1.0,0.5555555555555556,0.25706731747000205,0.6875,0.7902969848107007,1.0
0.0,0.0,0.05897905226764288,0.33333333333333337,0.14894581727499434,0.0
0.0,0.1111111111111111,0.014236322961155175,1.0,0.9591929267739743,0.0
0.0,0.5555555555555556,0.07138499084807809,0.6875,0.7803219224665607,0.0
1.0,0.2222222222222222,0.05613178767541184,1.0,0.9814101110859217,0.0
1.0,0.2222222222222222,0.03721781574130568,1.0,0.9814101110859217,0.0
1.0,0.5555555555555556,0.08216392109009558,0.6875,0.7902969848107007,0.0
0.0,0.1111111111111111,0.04677648972950987,1.0,0.9589662208116074,0.0
1.0,0.3333333333333333,0.03396379906447021,0.3541666666666667,0.06121060983903878,0.0
1.0,0.2222222222222222,0.024608501118568236,1.0,0.9811834051235548,0.0
1.0,0.0,0.022778116737848284,0.33333333333333337,0.15710723192019949,0.0
1.0,0.3333333333333333,0.016676835468781778,1.0,0.9825436408977557,0.0
0.0,0.0,0.02887939800691479,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.02684563758389262,1.0,0.9818635230106552,0.0
1.0,0.2222222222222222,0.07646939190563351,1.0,0.9800498753117208,0.0
1.0,0.8888888888888888,0.10697579825096604,0.33333333333333337,0.18159147585581503,1.0
1.0,0.2222222222222222,0.13626194834248526,1.0,0.9800498753117208,1.0
1.0,0.2222222222222222,0.24120398617042912,1.0,0.9814101110859217,1.0
0.0,0.1111111111111111,0.07118161480577588,0.10416666666666674,0.1419179324416232,1.0
0.0,0.0,0.06121618873296726,0.9375,0.9569258671503063,0.0
1.0,0.4444444444444444,0.14439699003457393,0.4791666666666667,0.09272273860802538,1.0
1.0,0.3333333333333333,0.06162294081757169,1.0,0.9818635230106552,0.0
1.0,0.3333333333333333,0.05796217205613179,1.0,0.9816368170482885,0.0
1.0,0.2222222222222222,0.09558673988204189,1.0,0.9811834051235548,0.0
1.0,0.0,0.0738255033557047,0.33333333333333337,0.15710723192019949,0.0
0.0,0.0,0.03396379906447021,0.9375,0.9573792790750397,0.0
1.0,0.2222222222222222,0.18669920683343502,1.0,0.9811834051235548,1.0
1.0,0.0,0.034980679275981294,0.33333333333333337,0.1632282929041034,0.0
1.0,0.5555555555555556,0.015863331299572913,0.6875,0.7977782815688053,0.0
1.0,0.2222222222222222,0.01403294691885296,1.0,0.9809566991611882,0.0
1.0,0.3333333333333333,0.01606670734187513,1.0,0.9816368170482885,0.0
1.0,0.2222222222222222,0.2637787268659752,1.0,0.9811834051235548,1.0
0.0,0.0,0.024201749033963802,0.9375,0.9578326909997734,0.0
1.0,0.5555555555555556,0.11450071181614806,0.0,0.018363182951711632,0.0
1.0,0.8888888888888888,0.021354484441732765,0.33333333333333337,0.17479029698481074,0.0
0.0,0.1111111111111111,0.05165751474476307,1.0,0.9809566991611882,0.0
1.0,0.3333333333333333,0.03437055114907464,1.0,0.9818635230106552,0.0
1.0,0.3333333333333333,0.024405125076266018,1.0,0.9825436408977557,0.0
0.0,0.1111111111111111,0.021557860484034984,1.0,0.9594196327363409,0.0
0.0,0.0,0.03315029489526134,0.9375,0.9573792790750397,0.0
1.0,0.1111111111111111,0.019524100061012815,0.10416666666666674,0.1419179324416232,0.0
1.0,0.4444444444444444,0.053487899125483025,0.0,0.019950124688279308,1.0
1.0,0.3333333333333333,0.017693715680292862,1.0,0.9816368170482885,0.0
0.0,0.0,0.6843603823469595,0.9375,0.9571525731126729,0.0
1.0,0.3333333333333333,0.11795810453528574,1.0,0.9816368170482885,1.0
1.0,0.2222222222222222,0.013422818791946308,1.0,0.9814101110859217,0.0
1.0,1.0,0.01728696359568843,0.0,0.0419406030378599,0.0
1.0,0.5555555555555556,0.001220256253813301,0.6875,0.7678530945363864,0.0
0.0,0.1111111111111111,0.055114907463900756,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.038844824079723415,1.0,0.9823169349353889,0.0
0.0,0.0,0.12548301810046777,0.9375,0.9589662208116074,0.0
0.0,0.0,0.022981492780150502,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.06040268456375839,1.0,0.9814101110859217,0.0
1.0,0.0,0.03477730323367908,0.33333333333333337,0.1632282929041034,0.0
1.0,0.3333333333333333,0.06711409395973154,1.0,0.9814101110859217,0.0
0.0,0.0,0.008948545861297539,0.9375,0.9569258671503063,0.0
0.0,0.0,0.1551759202765914,0.9375,0.9571525731126729,0.0
1.0,0.5555555555555556,0.013626194834248526,0.6875,0.7678530945363864,0.0
0.0,0.0,0.12202562538133008,0.9375,0.9578326909997734,0.0
0.0,0.1111111111111111,0.26784624771201954,1.0,0.9809566991611882,1.0
0.0,0.1111111111111111,0.03233679072605247,1.0,0.9809566991611882,0.0
0.0,0.1111111111111111,0.018303843807199516,1.0,0.9805032872364543,0.0
0.0,0.0,0.03518405531828351,0.9375,0.9573792790750397,0.0
0.0,0.5555555555555556,0.11104331909701037,0.6875,0.7803219224665607,0.0
0.0,0.0,0.04453935326418548,0.9375,0.9578326909997734,0.0
0.0,0.1111111111111111,0.00955867398820419,1.0,0.9802765812740877,0.0
1.0,0.3333333333333333,0.06365670124059386,1.0,0.9816368170482885,0.0
0.0,0.0,0.04616636160260322,0.9375,0.9578326909997734,0.0
0.0,0.0,0.02867602196461257,0.9375,0.9573792790750397,0.0
0.0,0.1111111111111111,0.038844824079723415,0.10416666666666674,0.1419179324416232,0.0
1.0,0.0,0.0738255033557047,0.33333333333333337,0.1466787576513262,0.0
0.0,0.0,0.02033760423022168,0.9375,0.9569258671503063,0.0
0.0,0.0,0.034573927191376856,0.9375,0.9589662208116074,0.0
0.0,0.1111111111111111,0.013829570876550743,1.0,0.9594196327363409,0.0
0.0,0.0,0.04820012202562538,0.9375,0.9573792790750397,0.0
1.0,0.0,0.07057148667886923,0.33333333333333337,0.15393334844706413,0.0
1.0,0.2222222222222222,0.06874110229814928,1.0,0.9805032872364543,0.0
1.0,0.0,0.08704494610534878,0.33333333333333337,0.15075946497392884,0.0
1.0,0.5555555555555556,0.043725849094976614,0.6875,0.7803219224665607,0.0
1.0,0.0,0.03274354281065691,0.33333333333333337,0.13965087281795513,0.0
1.0,0.0,0.02867602196461257,0.33333333333333337,0.13829063704375427,0.0
1.0,0.2222222222222222,0.042505592841163314,1.0,0.9809566991611882,0.0
0.0,0.0,0.008745169818995322,0.9375,0.9576059850374066,0.0
1.0,0.2222222222222222,0.08216392109009558,1.0,0.9809566991611882,0.0
1.0,0.0,0.021354484441732765,0.33333333333333337,0.14282475629109048,0.0
0.0,0.0,0.030506406345332523,0.9375,0.9576059850374066,0.0
1.0,0.3333333333333333,0.017693715680292862,0.10416666666666674,0.0532759011562004,0.0
1.0,0.1111111111111111,0.0835875533862111,0.10416666666666674,0.14327816821582406,1.0
0.0,0.0,0.04738661785641652,0.9375,0.9571525731126729,0.0
1.0,0.0,0.024405125076266018,0.33333333333333337,0.13829063704375427,0.0
0.0,0.1111111111111111,0.046369737644905436,1.0,0.9591929267739743,0.0
1.0,0.0,0.027049013626194836,0.33333333333333337,0.1466787576513262,0.0
1.0,0.7777777777777777,0.02684563758389262,0.33333333333333337,0.004760825209703029,0.0
1.0,0.3333333333333333,0.16127720154565792,1.0,0.9814101110859217,0.0
1.0,0.0,0.03843807199511898,0.33333333333333337,0.1632282929041034,0.0
0.0,0.0,0.058368924140736224,0.9375,0.9589662208116074,0.0
1.0,0.2222222222222222,0.04657311368720765,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.03396379906447021,1.0,0.9814101110859217,0.0
0.0,0.0,0.0679275981289404,0.9375,0.9578326909997734,0.0
1.0,0.2222222222222222,0.09741712426276185,1.0,0.9814101110859217,0.0
1.0,0.2222222222222222,0.19646125686394142,0.3541666666666667,0.039900249376558616,1.0
1.0,0.3333333333333333,0.08074028879398007,1.0,0.9816368170482885,0.0
0.0,0.0,0.03274354281065691,0.9375,0.9580593969621403,0.0
0.0,0.1111111111111111,0.04189546471425666,1.0,0.9823169349353889,0.0
0.0,0.1111111111111111,0.08053691275167785,1.0,0.9777828156880528,0.0
0.0,0.1111111111111111,0.11917836078909905,1.0,0.9805032872364543,1.0
1.0,0.8888888888888888,0.02948952613382144,0.33333333333333337,0.16572205849013832,0.0
1.0,0.3333333333333333,0.07850315232865568,1.0,0.9816368170482885,0.0
1.0,0.2222222222222222,0.15924344112263575,1.0,0.9811834051235548,1.0
1.0,0.8888888888888888,0.0848078096400244,0.33333333333333337,0.17479029698481074,0.0
1.0,0.3333333333333333,0.011592434411226357,1.0,0.9814101110859217,0.0
1.0,1.0,0.035387431360585725,0.4791666666666667,0.055542960779868505,0.0
1.0,0.0,0.004270896888346552,0.33333333333333337,0.13829063704375427,0.0
1.0,0.5555555555555556,0.013219442749644093,0.6875,0.8063931081387441,0.0
1.0,0.2222222222222222,0.06162294081757169,1.0,0.9811834051235548,0.0
0.0,0.2222222222222222,0.04616636160260322,1.0,0.9820902289730222,0.0
1.0,0.1111111111111111,0.050030506406345335,0.10416666666666674,0.1419179324416232,1.0
1.0,0.1111111111111111,0.15456579214968477,0.10416666666666674,0.14327816821582406,0.0
1.0,0.8888888888888888,0.0016270083384177345,0.33333333333333337,0.17479029698481074,0.0
1.0,0.3333333333333333,0.01911734797640838,1.0,0.9816368170482885,0.0
0.0,0.2222222222222222,0.03965832824893228,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.0205409802725239,1.0,0.9814101110859217,0.0
0.0,0.1111111111111111,0.07280862314419362,0.3541666666666667,0.025844479709816376,0.0
0.0,1.0,0.012202562538133009,0.0,0.04058036726365902,0.0
1.0,0.2222222222222222,0.08053691275167785,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.002440512507626602,1.0,0.9811834051235548,0.0
1.0,0.3333333333333333,0.06650396583282489,0.10416666666666674,0.05418272500566765,0.0
1.0,0.5555555555555556,0.011795810453528574,0.6875,0.7902969848107007,0.0
1.0,0.2222222222222222,0.017693715680292862,1.0,0.9802765812740877,0.0
1.0,0.2222222222222222,0.24384787472035796,1.0,0.9807299931988211,0.0
1.0,0.0,0.06284319707138498,0.33333333333333337,0.13965087281795513,0.0
0.0,0.0,0.03864144803742119,0.9375,0.9571525731126729,0.0
0.0,0.0,0.012812690665039659,0.33333333333333337,0.13965087281795513,0.0
1.0,0.2222222222222222,0.06833435021354484,1.0,0.9811834051235548,0.0
0.0,0.8888888888888888,0.012202562538133009,0.33333333333333337,0.17887100430741332,0.0
1.0,0.3333333333333333,0.022167988610941634,1.0,0.9818635230106552,0.0
1.0,0.0,0.03315029489526134,0.33333333333333337,0.14327816821582406,0.0
1.0,0.2222222222222222,0.014439699003457393,1.0,0.9811834051235548,0.0
1.0,0.2222222222222222,0.07463900752491356,1.0,0.9809566991611882,0.0
0.0,0.2222222222222222,0.01464307504575961,1.0,0.9825436408977557,0.0
1.0,0.0,0.013016066707341876,0.33333333333333337,0.14327816821582406,0.0
0.0,0.0,0.030709782387634738,0.9375,0.9571525731126729,0.0
0.0,0.0,0.22208663819402075,0.9375,0.9580593969621403,1.0
1.0,0.5555555555555556,0.11022981492780151,0.6875,0.7803219224665607,1.0
0.0,0.0,0.015659955257270694,0.9375,0.9576059850374066,0.0
1.0,0.3333333333333333,0.007118161480577588,1.0,0.9814101110859217,0.0
0.0,0.0,0.05023388244864755,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.02948952613382144,0.10416666666666674,0.045341192473362046,0.0
0.0,0.0,0.05145413870246086,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.033353670937563556,1.0,0.9818635230106552,0.0
1.0,0.3333333333333333,0.016676835468781778,1.0,0.9816368170482885,0.0
1.0,0.7777777777777777,0.11714460036607688,0.33333333333333337,0.0,1.0
0.0,0.0,0.002237136465324385,0.33333333333333337,0.13965087281795513,0.0
1.0,0.2222222222222222,0.0811470408785845,1.0,0.9800498753117208,0.0
0.0,0.2222222222222222,0.01911734797640838,1.0,0.9820902289730222,0.0
1.0,0.5555555555555556,0.1016880211511084,0.6875,0.8063931081387441,0.0
0.0,0.0,0.041285336587350015,0.9375,0.9573792790750397,0.0
0.0,0.1111111111111111,0.012405938580435224,1.0,0.9802765812740877,0.0
1.0,0.2222222222222222,0.06833435021354484,1.0,0.9800498753117208,0.0
0.0,0.0,0.11999186495830791,0.9375,0.9571525731126729,0.0
0.0,0.3333333333333333,0.024811877160870452,0.10416666666666674,0.05146225345726593,0.0
1.0,0.3333333333333333,0.01728696359568843,1.0,0.9816368170482885,0.0
1.0,0.3333333333333333,0.021354484441732765,1.0,0.9814101110859217,0.0
1.0,0.5555555555555556,0.09050233882448648,0.6875,0.8063931081387441,0.0
1.0,0.2222222222222222,0.08643481797844214,1.0,0.9811834051235548,0.0
0.0,0.1111111111111111,0.007118161480577588,1.0,0.9805032872364543,0.0
1.0,0.5555555555555556,0.08806182631685987,0.6875,0.8063931081387441,1.0
0.0,0.0,0.03681106365670125,0.9375,0.9580593969621403,0.0
1.0,0.2222222222222222,0.048810250152532035,1.0,0.9807299931988211,0.0
1.0,0.2222222222222222,0.021557860484034984,1.0,0.9825436408977557,0.0
0.0,0.0,0.023591620907057152,0.9375,0.9571525731126729,0.0
0.0,0.3333333333333333,0.009965426072808623,1.0,0.9811834051235548,0.0
1.0,0.2222222222222222,0.03742119178360789,1.0,0.9811834051235548,0.0
1.0,1.0,0.03193003864144804,0.0,0.031512128768986625,0.0
1.0,0.5555555555555556,0.09538336383973968,0.6875,0.7803219224665607,0.0
0.0,0.1111111111111111,0.08989221069757983,1.0,0.9811834051235548,0.0
1.0,0.0,0.020134228187919465,0.33333333333333337,0.1586941736567672,0.0
1.0,0.2222222222222222,0.024811877160870452,1.0,0.9809566991611882,0.0
0.0,0.0,0.04982713036404312,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.02562538133007932,1.0,0.9816368170482885,0.0
1.0,0.3333333333333333,0.022167988610941634,0.10416666666666674,0.05644978462933575,0.0
1.0,0.2222222222222222,0.054708155379296325,1.0,0.9811834051235548,0.0
0.0,0.2222222222222222,0.008338417734390889,1.0,0.9820902289730222,0.0
0.0,0.1111111111111111,0.010982306284319707,1.0,0.9807299931988211,0.0
1.0,0.2222222222222222,0.13890583689241406,1.0,0.9800498753117208,0.0
0.0,0.0,0.03762456782591011,0.9375,0.9569258671503063,0.0
1.0,0.3333333333333333,0.0921293471629042,1.0,0.9818635230106552,0.0
1.0,0.3333333333333333,0.027252389668497055,1.0,0.9818635230106552,0.0
1.0,0.3333333333333333,0.013219442749644093,1.0,0.9816368170482885,0.0
1.0,0.2222222222222222,0.08907870652837095,1.0,0.9814101110859217,0.0
0.0,0.0,0.07301199918649583,0.9375,0.9578326909997734,0.0
1.0,0.3333333333333333,0.03579418344519016,1.0,0.9816368170482885,0.0
1.0,0.7777777777777777,0.013829570876550743,0.33333333333333337,0.26683291770573564,0.0
1.0,0.2222222222222222,0.034980679275981294,1.0,0.9807299931988211,0.0
1.0,0.8888888888888888,0.039251576164327846,0.33333333333333337,0.1856721831784176,0.0
1.0,0.5555555555555556,0.0410819605450478,0.6875,0.7678530945363864,0.0
1.0,0.0,0.018913971934106166,0.33333333333333337,0.1586941736567672,0.0
1.0,0.3333333333333333,0.06202969290217613,1.0,0.9816368170482885,0.0
0.0,0.0,0.032946918852959126,0.9375,0.9571525731126729,0.0
0.0,0.0,0.11592434411226357,0.9375,0.9576059850374066,0.0
0.0,0.1111111111111111,0.022778116737848284,1.0,0.9594196327363409,0.0
1.0,0.2222222222222222,0.02237136465324385,1.0,0.9814101110859217,0.0
1.0,0.3333333333333333,0.03701443969900346,1.0,0.9816368170482885,0.0
1.0,0.2222222222222222,0.024405125076266018,1.0,0.9807299931988211,0.0
0.0,0.1111111111111111,0.020947732357128334,1.0,0.9589662208116074,0.0
0.0,0.0,0.057555419971527355,0.9375,0.9573792790750397,0.0
1.0,0.0,0.02115110839943055,0.33333333333333337,0.14327816821582406,0.0
1.0,0.2222222222222222,0.015863331299572913,1.0,0.9811834051235548,0.0
0.0,0.1111111111111111,0.06345332519829164,1.0,0.9589662208116074,0.0
1.0,0.0,0.018710595891803947,0.33333333333333337,0.14327816821582406,0.0
0.0,0.5555555555555556,0.02806589383770592,0.6875,0.827930174563591,1.0
1.0,0.2222222222222222,0.016473459426479563,1.0,0.9811834051235548,0.0
0.0,0.0,0.031726662599145826,0.9375,0.9578326909997734,0.0
1.0,0.5555555555555556,0.05694529184462071,0.6875,0.7803219224665607,0.0
0.0,0.0,0.08765507423225544,0.9375,0.9569258671503063,0.0
0.0,0.0,0.06609721374822046,0.9375,0.9573792790750397,0.0
0.0,0.0,0.02867602196461257,0.9375,0.9571525731126729,0.0
1.0,0.2222222222222222,0.025015253203172667,1.0,0.9811834051235548,0.0
0.0,0.0,0.10392515761643278,0.9375,0.9578326909997734,0.0
0.0,0.0,0.09355297945901973,0.9375,0.9580593969621403,0.0
0.0,0.1111111111111111,0.008541793776693106,1.0,0.9589662208116074,0.0
1.0,0.8888888888888888,0.04677648972950987,0.33333333333333337,0.17479029698481074,0.0
0.0,0.1111111111111111,0.09823062843197071,1.0,0.9805032872364543,0.0
0.0,0.0,0.008948545861297539,0.9375,0.9573792790750397,0.0
0.0,0.4444444444444444,0.022574740695546068,0.6875,0.9712083427794151,1.0
1.0,0.4444444444444444,0.034980679275981294,0.0,0.0242575379732487,0.0
1.0,0.2222222222222222,0.1730730119991865,1.0,0.9800498753117208,1.0
1.0,0.0,0.020947732357128334,0.33333333333333337,0.1632282929041034,0.0
0.0,0.0,0.02806589383770592,0.9375,0.9580593969621403,0.0
1.0,0.2222222222222222,0.05674191580231849,1.0,0.9807299931988211,0.0
0.0,0.1111111111111111,0.0799267846247712,1.0,0.9802765812740877,0.0
0.0,0.0,0.057148667886922924,0.9375,0.9578326909997734,0.0
1.0,0.4444444444444444,0.08440105755541998,0.0,0.01949671276354567,1.0
0.0,0.0,0.1053487899125483,0.9375,0.9573792790750397,0.0
1.0,0.2222222222222222,0.08501118568232661,1.0,0.9809566991611882,0.0
1.0,0.2222222222222222,0.015049827130364044,1.0,0.9814101110859217,0.0
1.0,0.3333333333333333,0.018913971934106166,1.0,0.9818635230106552,0.0
1.0,0.8888888888888888,0.01972747610331503,0.33333333333333337,0.18385853547948316,0.0
0.0,0.0,0.07423225544030913,0.9375,0.9573792790750397,0.0
1.0,0.3333333333333333,0.01403294691885296,1.0,0.9820902289730222,0.0
1.0,0.0,0.18588570266422616,0.33333333333333337,0.14282475629109048,1.0
1.0,0.5555555555555556,0.011185682326621925,0.6875,0.7678530945363864,0.0
0.0,0.0,0.051250762660158634,0.9375,0.9580593969621403,0.0
1.0,0.5555555555555556,0.046369737644905436,0.6875,0.7977782815688053,0.0
1.0,0.3333333333333333,0.026438885499288186,1.0,0.9811834051235548,0.0
1.0,0.5555555555555556,0.012609314622737441,0.6875,0.7902969848107007,0.0
